Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Avg_Top_20%,Expected Sum
2022-09-03 19:00:00,11.9786,,,,,,0.0
2022-09-03 20:00:00,0.0,,,,,,0.0
2022-09-03 21:00:00,0.0,,,,,,0.0
2022-09-03 22:00:00,0.0,,,,,,0.0
2022-09-03 23:00:00,0.08333333,,,,,,0.0
2022-09-04 00:00:00,0.0,,,,,,0.0
2022-09-04 01:00:00,0.03041667,,,,,,0.0
2022-09-04 02:00:00,0.01959722,,,,,,0.0
2022-09-04 03:00:00,0.0,,,,,,0.0
2022-09-04 04:00:00,0.0,,,,,,0.0
2022-09-04 05:00:00,0.0,,,,,,0.0
2022-09-04 06:00:00,0.3494723,,,,,,0.0
2022-09-04 07:00:00,61.17081,,,,,,0.0
2022-09-04 08:00:00,234.8524,,,,,,0.0
2022-09-04 09:00:00,458.4742,,,,,,0.0
2022-09-04 10:00:00,627.1974,,,,,,0.0
2022-09-04 11:00:00,606.1619,,,,,,0.0
2022-09-04 12:00:00,751.8299,,,,,,0.0
2022-09-04 13:00:00,313.92,,,,,,0.0
2022-09-04 14:00:00,601.5311,,,,,,0.0
2022-09-04 15:00:00,498.752,,,,,,0.0
2022-09-04 16:00:00,448.4662,,,,,,0.0
2022-09-04 17:00:00,275.785,,,,,,0.0
2022-09-04 18:00:00,141.7782,,,,,,0.0
2022-09-04 19:00:00,12.48572,,,,,,0.0
2022-09-04 20:00:00,0.0,,,,,,0.0
2022-09-04 21:00:00,0.0,,,,,,0.0
2022-09-04 22:00:00,0.07266667,,,,,,0.0
2022-09-04 23:00:00,0.0,,,,,,0.0
2022-09-05 00:00:00,0.0,,,,,,0.0
2022-09-05 01:00:00,0.0,,,,,,0.0
2022-09-05 02:00:00,0.02733333,,,,,,0.0
2022-09-05 03:00:00,0.0,,,,,,0.0
2022-09-05 04:00:00,0.0,,,,,,0.0
2022-09-05 05:00:00,0.0,,,,,,0.0
2022-09-05 06:00:00,0.3607717,,,,,,0.0
2022-09-05 07:00:00,50.3399,,,,,,0.0
2022-09-05 08:00:00,180.9625,,,,,,0.0
2022-09-05 09:00:00,306.8427,,,,,,0.0
2022-09-05 10:00:00,649.2319,,,,,,0.0
2022-09-05 11:00:00,483.5283,,,,,,0.0
2022-09-05 12:00:00,427.7794,,,,,,0.0
2022-09-05 13:00:00,307.451,,,,,,0.0
2022-09-05 14:00:00,365.1249,,,,,,0.0
2022-09-05 15:00:00,227.5291,,,,,,0.0
2022-09-05 16:00:00,200.2458,,,,,,0.0
2022-09-05 17:00:00,143.4155,,,,,,0.0
2022-09-05 18:00:00,54.11162,,,,,,0.0
2022-09-05 19:00:00,5.222195,,,,,,0.0
2022-09-05 20:00:00,0.09120833,,,,,,0.0
2022-09-05 21:00:00,0.0,,,,,,0.0
2022-09-05 22:00:00,0.0,,,,,,0.0
2022-09-05 23:00:00,0.02777778,,,,,,0.0
2022-09-06 00:00:00,0.0,,,,,,0.0
2022-09-06 01:00:00,0.0,,,,,,0.0
2022-09-06 02:00:00,0.02227778,,,,,,0.0
2022-09-06 03:00:00,0.06666667,,,,,,0.0
2022-09-06 04:00:00,0.08154165,,,,,,0.0
2022-09-06 05:00:00,0.1555555,,,,,,0.0
2022-09-06 06:00:00,0.08425,,,,,,0.0
2022-09-06 07:00:00,3.881125,,,,,,0.0
2022-09-06 08:00:00,14.66167,,,,,,0.0
2022-09-06 09:00:00,202.8864,,,,,,0.0
2022-09-06 10:00:00,276.7207,,,,,,0.0
2022-09-06 11:00:00,372.9528,,,,,,0.0
2022-09-06 12:00:00,763.2349,,,,,,0.0
2022-09-06 13:00:00,782.857,,,,,,0.0
2022-09-06 14:00:00,151.0957,,,,,,0.0
2022-09-06 15:00:00,668.0978,,,,,,0.0
2022-09-06 16:00:00,312.9417,,,,,,0.0
2022-09-06 17:00:00,298.2539,,,,,,0.0
2022-09-06 18:00:00,122.6524,,,,,,0.0
2022-09-06 19:00:00,11.20935,,,,,,0.0
2022-09-06 20:00:00,0.0761111,,,,,,0.0
2022-09-06 21:00:00,0.0,,,,,,0.0
2022-09-06 22:00:00,0.0443611,,,,,,0.0
2022-09-06 23:00:00,0.0,,,,,,0.0
2022-09-07 00:00:00,0.0,,,,,,0.0
2022-09-07 01:00:00,0.0,,,,,,0.0
2022-09-07 02:00:00,3.140702e-05,,,,,,0.0
2022-09-07 03:00:00,0.02541304,,,,,,0.0
2022-09-07 04:00:00,0.0,,,,,,0.0
2022-09-07 05:00:00,0.0,,,,,,0.0
2022-09-07 06:00:00,0.08091222,,,,,,0.0
2022-09-07 07:00:00,20.15388,,,,,,0.0
2022-09-07 08:00:00,119.8307,,,,,,0.0
2022-09-07 09:00:00,278.0533,,,,,,0.0
2022-09-07 10:00:00,199.5516,,,,,,0.0
2022-09-07 11:00:00,505.7143,,,,,,0.0
2022-09-07 12:00:00,782.5022,,,,,,0.0
2022-09-07 13:00:00,380.6337,,,,,,0.0
2022-09-07 14:00:00,140.0196,,,,,,0.0
2022-09-07 15:00:00,204.2092,,,,,,0.0
2022-09-07 16:00:00,338.2745,,,,,,0.0
2022-09-07 17:00:00,266.834,,,,,,0.0
2022-09-07 18:00:00,29.68121,,,,,,0.0
2022-09-07 19:00:00,14.22504,,,,,,0.0
2022-09-07 20:00:00,0.09533332,,,,,,0.0
2022-09-07 21:00:00,0.01352778,,,,,,0.0
2022-09-07 22:00:00,0.0,,,,,,0.0
2022-09-07 23:00:00,0.0,,,,,,0.0
2022-09-08 00:00:00,0.0,,,,,,0.0
2022-09-08 01:00:00,0.0,,,,,,0.0
2022-09-08 02:00:00,0.0,,,,,,0.0
2022-09-08 03:00:00,0.0,,,,,,0.0
2022-09-08 04:00:00,0.0,,,,,,0.0
2022-09-08 05:00:00,0.01425,,,,,,0.0
2022-09-08 06:00:00,0.00801389,,,,,,0.0
2022-09-08 07:00:00,23.25536,,,,,,0.0
2022-09-08 08:00:00,63.72201,,,,,,0.0
2022-09-08 09:00:00,165.692,,,,,,0.0
2022-09-08 10:00:00,355.1462,,,,,,0.0
2022-09-08 11:00:00,267.6941,,,,,,0.0
2022-09-08 12:00:00,494.2278,,,,,,0.0
2022-09-08 13:00:00,401.8563,,,,,,0.0
2022-09-08 14:00:00,373.3096,,,,,,0.0
2022-09-08 15:00:00,459.1506,,774.3782,834.243,803.1447,834.243,2411.7659
2022-09-08 16:00:00,240.0232,,402.0335,450.3947,439.2242,450.3947,1291.6524
2022-09-08 17:00:00,179.0516,,286.4305,336.7047,329.7118,336.7047,952.847
2022-09-08 18:00:00,99.07066,,120.2877,165.8819,132.055,165.8819,418.2246
2022-09-08 19:00:00,9.740487,,1.991279,3.34862,1.898452,,7.238351
2022-09-08 20:00:00,0.05925,,0.0,0.0,0.0,,0.0
2022-09-08 21:00:00,0.02408333,,0.0,0.0,0.0,,0.0
2022-09-08 22:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-08 23:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-09 00:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-09 01:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-09 02:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-09 03:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-09 04:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-09 05:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-09 06:00:00,0.2179222,,0.0,0.0,0.0,,0.0
2022-09-09 07:00:00,46.2257,,68.90665,41.58425,74.47512,,184.96602000000001
2022-09-09 08:00:00,235.5206,,422.5401,396.0915,467.4744,467.4744,1286.106
2022-09-09 09:00:00,438.0591,,767.8718,806.2668,843.7757,843.7757,2417.9143
2022-09-09 10:00:00,606.0201,,982.9406,1123.865,1090.663,1123.865,3197.4686
2022-09-09 11:00:00,540.2203,,924.3333,1015.244,983.8962,1015.244,2923.4735
2022-09-09 12:00:00,686.8317,,976.7242,1107.361,1122.561,1122.561,3206.6462
2022-09-09 13:00:00,547.8687,,861.3597,956.9131,948.5698,956.9131,2766.8426
2022-09-09 14:00:00,687.154,,1106.938,1223.961,1201.969,1223.961,3532.8680000000004
2022-09-09 15:00:00,703.4656,,1110.717,1252.564,1208.632,1252.564,3571.913
2022-09-09 16:00:00,535.9697,,812.609,966.3843,937.0865,966.3843,2716.0798
2022-09-09 17:00:00,343.7932,,534.7589,614.5592,587.1293,614.5592,1736.4474
2022-09-09 18:00:00,138.272,,154.3193,195.332,153.924,195.332,503.57529999999997
2022-09-09 19:00:00,11.76873,,5.898092,6.115148,5.450429,,17.463669
2022-09-09 20:00:00,0.03040083,,0.0,0.0,0.0,,0.0
2022-09-09 21:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-09 22:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-09 23:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-10 00:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-10 01:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-10 02:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-10 03:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-10 04:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-10 05:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-10 06:00:00,0.08619445,,0.0,0.0,0.0,,0.0
2022-09-10 07:00:00,22.09014,,19.95884,30.10335,32.71073,,82.77292
2022-09-10 08:00:00,79.59365,,145.1702,161.989,158.3102,161.989,465.4694
2022-09-10 09:00:00,248.0205,,442.8308,482.0627,468.3378,482.0627,1393.2313
2022-09-10 10:00:00,269.7123,,483.4765,534.4765,522.3959,534.4765,1540.3489
2022-09-10 11:00:00,317.9926,,547.6362,609.9361,596.0925,609.9361,1753.6648
2022-09-10 12:00:00,396.7784,,669.3431,735.2729,729.6174,735.2729,2134.2334
2022-09-10 13:00:00,356.0544,,606.5346,673.923,661.3732,673.923,1941.8308
2022-09-10 14:00:00,237.3564,,386.8189,432.8721,438.757,438.757,1258.448
2022-09-10 15:00:00,168.0733,,304.9433,346.0434,343.573,346.0434,994.5597
2022-09-10 16:00:00,75.45884,,119.1054,130.0059,129.0104,130.0059,378.12170000000003
2022-09-10 17:00:00,24.92912,,12.08907,26.95539,33.58259,,72.62705
2022-09-10 18:00:00,6.570525,,0.0,0.0,0.0,,0.0
2022-09-10 19:00:00,0.543764,,0.0,0.0,0.0,,0.0
2022-09-10 20:00:00,0.008166667,,0.0,0.0,0.0,,0.0
2022-09-10 21:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-10 22:00:00,0.04184722,,0.0,0.0,0.0,,0.0
2022-09-10 23:00:00,0.03591667,,0.0,0.0,0.0,,0.0
2022-09-11 00:00:00,0.02773611,,0.0,0.0,0.0,,0.0
2022-09-11 01:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-11 02:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-11 03:00:00,0.02776389,,0.0,0.0,0.0,,0.0
2022-09-11 04:00:00,0.01960609,,0.0,0.0,0.0,,0.0
2022-09-11 05:00:00,0.0302878,,0.0,0.0,0.0,,0.0
2022-09-11 06:00:00,0.1037767,,0.0,0.0,0.0,,0.0
2022-09-11 07:00:00,13.44808,,0.004375,1.90324,16.35512,,18.262735
2022-09-11 08:00:00,65.38108,,119.1063,135.2174,127.5861,135.2174,381.9098
2022-09-11 09:00:00,147.1378,,263.6324,286.1412,285.7651,286.1412,835.5387000000001
2022-09-11 10:00:00,108.4635,,195.0304,214.7021,207.9841,214.7021,617.7166
2022-09-11 11:00:00,205.9357,,368.5417,405.2905,398.1997,405.2905,1172.0319
2022-09-11 12:00:00,729.8931,,1161.9,1287.469,1265.486,1287.469,3714.8550000000005
2022-09-11 13:00:00,632.4525,,1016.106,1106.069,1139.63,1139.63,3261.8050000000003
2022-09-11 14:00:00,757.5274,,1144.724,1300.352,1193.803,1300.352,3638.879
2022-09-11 15:00:00,389.9856,,593.9169,654.5103,601.33,654.5103,1849.7572
2022-09-11 16:00:00,325.5071,,570.2953,659.5894,631.0566,659.5894,1860.9413
2022-09-11 17:00:00,125.6687,,248.9621,259.5853,254.9263,259.5853,763.4737
2022-09-11 18:00:00,90.28107,,135.2273,158.4159,148.7519,158.4159,442.39509999999996
2022-09-11 19:00:00,4.156445,,0.0,0.0,0.0,,0.0
2022-09-11 20:00:00,0.02461111,,0.0,0.0,0.0,,0.0
2022-09-11 21:00:00,0.002916668,,0.0,0.0,0.0,,0.0
2022-09-11 22:00:00,0.02469444,,0.0,0.0,0.0,,0.0
2022-09-11 23:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-12 00:00:00,0.00588889,,0.0,0.0,0.0,,0.0
2022-09-12 01:00:00,0.07169445,,0.0,0.0,0.0,,0.0
2022-09-12 02:00:00,0.002958332,,0.0,0.0,0.0,,0.0
2022-09-12 03:00:00,0.04706944,,0.0,0.0,0.0,,0.0
2022-09-12 04:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-12 05:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-12 06:00:00,0.04141667,,0.0,0.0,0.0,,0.0
2022-09-12 07:00:00,28.55415,,44.15372,48.25774,55.94525,,148.35671000000002
2022-09-12 08:00:00,118.5046,,217.7911,231.4062,234.1497,234.1497,683.347
2022-09-12 09:00:00,223.7912,,410.2322,431.0927,413.6599,431.0927,1254.9848
2022-09-12 10:00:00,474.6242,,842.1136,920.4765,895.0916,920.4765,2657.6817
2022-09-12 11:00:00,772.2474,,1156.853,1290.368,1229.976,1290.368,3677.197
2022-09-12 12:00:00,799.4162,,1211.589,1378.935,1382.702,1382.702,3973.2259999999997
2022-09-12 13:00:00,804.5402,,1153.526,1227.614,1119.229,1227.614,3500.3690000000006
2022-09-12 14:00:00,612.2303,,874.8408,920.9926,895.9252,920.9926,2691.7586
2022-09-12 15:00:00,384.5734,,628.2271,644.208,555.3618,644.208,1827.7968999999998
2022-09-12 16:00:00,104.8422,,174.9187,198.6317,197.5248,198.6317,571.0752
2022-09-12 17:00:00,137.767,,228.878,246.6093,246.7591,246.7591,722.2464
2022-09-12 18:00:00,6.249776,,0.0,1.337563,1.284485,,2.6220480000000004
2022-09-12 19:00:00,2.030333,,0.0,0.0,0.0,,0.0
2022-09-12 20:00:00,0.02458333,,0.0,0.0,0.0,,0.0
2022-09-12 21:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-12 22:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-12 23:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-13 00:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-13 01:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-13 02:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-13 03:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-13 04:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-13 05:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-13 06:00:00,0.01951736,,0.0,0.0,0.0,,0.0
2022-09-13 07:00:00,42.9902,,53.04851,49.13007,76.75903,,178.93761
2022-09-13 08:00:00,232.9537,,403.3437,383.4029,455.4782,455.4782,1242.2248
2022-09-13 09:00:00,455.3008,,799.0947,848.3685,891.4178,891.4178,2538.8810000000003
2022-09-13 10:00:00,665.1652,,1102.593,1237.339,1232.271,1237.339,3572.2029999999995
2022-09-13 11:00:00,824.1215,,1286.771,1454.184,1440.957,1454.184,4181.912
2022-09-13 12:00:00,924.1771,,1371.59,1558.237,1532.366,1558.237,4462.193
2022-09-13 13:00:00,943.4952,,1384.172,1574.953,1547.708,1574.953,4506.8330000000005
2022-09-13 14:00:00,886.0126,,1313.41,1502.041,1469.449,1502.041,4284.9
2022-09-13 15:00:00,757.3538,,1154.536,1323.681,1292.595,1323.681,3770.812
2022-09-13 16:00:00,548.678,,866.9905,977.6856,955.7946,977.6856,2800.4707
2022-09-13 17:00:00,342.8765,,525.587,609.2832,578.7437,609.2832,1713.6138999999998
2022-09-13 18:00:00,128.6273,,134.0951,177.7977,141.7255,177.7977,453.6183
2022-09-13 19:00:00,7.249253,,0.0,1.388969,0.4753125,,1.8642815
2022-09-13 20:00:00,0.01944222,,0.0,0.0,0.0,,0.0
2022-09-13 21:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-13 22:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-13 23:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 00:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 01:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 02:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 03:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 04:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 05:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 06:00:00,0.1344722,,0.0,1.125e-05,0.0,,1.125e-05
2022-09-14 07:00:00,66.50545,,96.2326,77.58554,119.2055,119.2055,293.02364
2022-09-14 08:00:00,249.2841,,449.3749,422.5964,507.3015,507.3015,1379.2728
2022-09-14 09:00:00,451.9665,,799.6976,846.2336,889.4058,889.4058,2535.337
2022-09-14 10:00:00,675.3815,,1135.088,1271.856,1269.115,1271.856,3676.059
2022-09-14 11:00:00,831.028,,1327.51,1505.354,1485.764,1505.354,4318.628
2022-09-14 12:00:00,919.2733,,1417.243,1603.583,1573.952,1603.583,4594.778
2022-09-14 13:00:00,947.2645,,1420.693,1613.039,1583.854,1613.039,4617.586
2022-09-14 14:00:00,900.4351,,1301.694,1496.801,1459.785,1496.801,4258.28
2022-09-14 15:00:00,719.9621,,1046.888,1245.602,1207.327,1245.602,3499.817
2022-09-14 16:00:00,516.5286,,865.2267,940.715,941.4688,941.4688,2747.4105
2022-09-14 17:00:00,319.4965,,496.1519,574.4047,542.741,574.4047,1613.2976
2022-09-14 18:00:00,120.2265,,126.8761,169.2792,139.0618,169.2792,435.2171
2022-09-14 19:00:00,5.351931,,0.0,0.0,0.0,,0.0
2022-09-14 20:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 21:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 22:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-14 23:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 00:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 01:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 02:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 03:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 04:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 05:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 06:00:00,0.05594445,,0.0,0.0,0.0,,0.0
2022-09-15 07:00:00,39.49075,,64.11178,49.11252,77.87797,,191.10227
2022-09-15 08:00:00,220.7551,,408.0118,392.9673,450.7741,450.7741,1251.7532
2022-09-15 09:00:00,444.3925,,797.1577,840.4219,882.8832,882.8832,2520.4628000000002
2022-09-15 10:00:00,638.728,,1078.248,1204.362,1202.615,1204.362,3485.2250000000004
2022-09-15 11:00:00,778.9413,,1253.216,1412.822,1398.024,1412.822,4064.0619999999994
2022-09-15 12:00:00,768.9008,,1060.016,1184.345,1248.962,1248.962,3493.323
2022-09-15 13:00:00,898.7789,,1254.09,1374.652,1441.682,1441.682,4070.424
2022-09-15 14:00:00,807.5039,,1028.818,1169.751,1259.709,1259.709,3458.2780000000002
2022-09-15 15:00:00,636.9057,,981.0291,1144.968,1061.801,1144.968,3187.7981
2022-09-15 16:00:00,493.8329,,787.7662,881.9928,836.4694,881.9928,2506.2284
2022-09-15 17:00:00,271.2771,,421.6283,487.7082,461.0327,487.7082,1370.3692
2022-09-15 18:00:00,91.8979,,109.8322,132.6082,116.7439,132.6082,359.1843
2022-09-15 19:00:00,5.569139,,1.077782,1.259191,0.9870778,,3.3240508
2022-09-15 20:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 21:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 22:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-15 23:00:00,0.02222222,,0.0,0.0,0.0,,0.0
2022-09-16 00:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-16 01:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-16 02:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-16 03:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-16 04:00:00,0.04444444,,0.0,0.0,0.0,,0.0
2022-09-16 05:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-16 06:00:00,0.01397222,,0.0,0.0,0.0,,0.0
2022-09-16 07:00:00,32.83989,,50.74289,51.60627,59.46885,,161.81801000000002
2022-09-16 08:00:00,176.4461,,339.2734,324.8203,366.7942,366.7942,1030.8879
2022-09-16 09:00:00,427.796,,768.6871,812.6442,850.6237,850.6237,2431.955
2022-09-16 10:00:00,645.3962,,1065.684,1186.599,1185.562,1186.599,3437.845
2022-09-16 11:00:00,814.062,,1278.515,1459.941,1387.46,1459.941,4125.916
2022-09-16 12:00:00,685.3547,,1017.133,1157.782,1224.681,1224.681,3399.596
2022-09-16 13:00:00,721.6223,,1045.201,1045.093,1052.567,1052.567,3142.861
2022-09-16 14:00:00,867.0582,,1201.836,1364.872,1373.233,1373.233,3939.941
2022-09-16 15:00:00,746.8841,,1048.05,1244.648,1237.169,1244.648,3529.867
2022-09-16 16:00:00,519.146,,818.2323,928.9374,882.6555,928.9374,2629.8251999999998
2022-09-16 17:00:00,291.9955,,445.1852,516.0989,487.0569,516.0989,1448.341
2022-09-16 18:00:00,93.39307,,104.2562,127.6563,111.5479,127.6563,343.46040000000005
2022-09-16 19:00:00,4.56486,,0.0,0.0,0.0,,0.0
2022-09-16 20:00:00,0.02781945,,0.0,0.0,0.0,,0.0
2022-09-16 21:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-16 22:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-16 23:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-17 00:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-17 01:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-17 02:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-17 03:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-17 04:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-17 05:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-17 06:00:00,0.01944445,,0.0,0.0,0.0,,0.0
2022-09-17 07:00:00,35.34903,,58.73479,45.54576,68.46575,,172.74630000000002
2022-09-17 08:00:00,197.8797,,369.9631,353.7807,413.5815,413.5815,1137.3253
2022-09-17 09:00:00,428.4018,,770.6671,812.9929,849.6961,849.6961,2433.3561
2022-09-17 10:00:00,630.239,,1051.458,1166.445,1167.747,1167.747,3385.6500000000005
2022-09-17 11:00:00,791.6691,,1257.594,1412.767,1403.612,1412.767,4073.973
2022-09-17 12:00:00,887.4869,,1358.193,1529.077,1509.594,1529.077,4396.864
2022-09-17 13:00:00,905.5984,,1350.202,1525.879,1502.609,1525.879,4378.6900000000005
2022-09-17 14:00:00,844.0264,,1266.593,1437.82,1413.74,1437.82,4118.153
2022-09-17 15:00:00,711.5268,,1087.197,1241.793,1216.631,1241.793,3545.621
2022-09-17 16:00:00,513.3231,,804.4084,913.9752,889.0269,913.9752,2607.4105
2022-09-17 17:00:00,296.5022,,453.7122,526.1054,499.4231,526.1054,1479.2407
2022-09-17 18:00:00,100.6462,,110.611,136.348,112.8118,136.348,359.7708
2022-09-17 19:00:00,4.410153,,0.0,0.3773417,0.3595428,,0.7368844999999999
2022-09-17 20:00:00,0.0,,0.0,0.0,0.0,,0.0
2022-09-17 21:00:00,0.0,,0.0,0.0,0.0,,0.0
